product_id,product_category_name,product_name_length,product_description_length,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_volume_cm3,size_category,weight_category,shipping_type
PROD_001501,Automotive,59,899,1,4169,56,15,36,30240,Large,Heavy,Standard
PROD_001511,Automotive,35,157,3,9842,77,23,67,118657,Large,Heavy,Special Handling
PROD_001522,Electronics,65,880,3,16893,80,23,24,44160,Large,Heavy,Special Handling
PROD_001551,Toys,43,909,5,6552,86,10,21,18060,Large,Heavy,Special Handling
PROD_001553,Beauty,23,133,5,23305,34,48,40,65280,Large,Heavy,Special Handling
PROD_001559,Food,34,406,5,23016,21,16,47,15792,Large,Heavy,Special Handling
PROD_001571,Fashion,27,777,5,6065,27,41,28,30996,Large,Heavy,Special Handling
PROD_001575,Garden,65,165,2,16965,62,36,48,107136,Large,Heavy,Special Handling
PROD_001580,Music,67,234,4,20979,71,46,64,209024,Large,Heavy,Special Handling
PROD_001606,Toys,29,531,4,4649,16,48,40,30720,Large,Heavy,Standard
PROD_001621,Books,32,882,2,313,50,35,57,99750,Large,Light,Standard
PROD_001634,Automotive,65,936,3,23780,48,7,59,19824,Large,Heavy,Special Handling
PROD_001679,Office,70,292,4,19483,99,28,67,185724,Large,Heavy,Special Handling
PROD_001712,Toys,64,820,4,29633,83,42,34,118524,Large,Heavy,Special Handling
PROD_001713,Automotive,27,391,2,13606,51,14,10,7140,Medium,Heavy,Special Handling
PROD_001714,Computers,27,948,2,26995,100,6,23,13800,Large,Heavy,Special Handling
PROD_001731,Furniture,61,446,2,26101,47,49,16,36848,Large,Heavy,Special Handling
PROD_001757,Beauty,28,529,6,16053,74,34,15,37740,Large,Heavy,Special Handling
PROD_001765,Garden,21,127,2,26774,78,11,75,64350,Large,Heavy,Special Handling
PROD_001782,Sports,52,591,4,21605,19,13,37,9139,Medium,Heavy,Special Handling
PROD_001850,Home_appliances,60,861,3,15459,13,33,28,12012,Large,Heavy,Special Handling
PROD_001869,Toys,64,371,2,29940,39,45,68,119340,Large,Heavy,Special Handling
PROD_001870,Sports,66,906,2,23543,66,38,37,92796,Large,Heavy,Special Handling
PROD_001887,Office,49,459,1,15181,56,33,13,24024,Large,Heavy,Special Handling
PROD_001888,Sports,30,301,1,26938,80,38,78,237120,Large,Heavy,Special Handling
PROD_001916,Furniture,62,618,5,11533,85,12,57,58140,Large,Heavy,Special Handling
PROD_001922,Office,54,373,5,29264,96,43,66,272448,Large,Heavy,Special Handling
PROD_001939,Toys,62,372,1,24154,69,46,58,184092,Large,Heavy,Special Handling
PROD_001942,Garden,45,603,6,14849,61,28,70,119560,Large,Heavy,Special Handling
PROD_001945,Music,61,243,5,14379,49,26,51,64974,Large,Heavy,Special Handling
PROD_001958,Automotive,45,206,3,2551,45,17,62,47430,Large,Heavy,Standard
PROD_001975,Office,31,254,1,3175,60,26,64,99840,Large,Heavy,Standard
PROD_001976,Books,33,747,2,19814,37,48,55,97680,Large,Heavy,Special Handling
PROD_001992,Home_appliances,49,824,1,27371,27,9,54,13122,Large,Heavy,Special Handling
PROD_002006,Sports,40,260,4,16766,16,45,74,53280,Large,Heavy,Special Handling
PROD_002008,Automotive,33,292,5,24695,57,18,15,15390,Large,Heavy,Special Handling
PROD_002018,Toys,65,936,5,11926,84,31,51,132804,Large,Heavy,Special Handling
PROD_002029,Home_appliances,58,753,3,1179,21,50,49,51450,Large,Medium,Standard
PROD_002031,Garden,61,783,5,26641,52,17,16,14144,Large,Heavy,Special Handling
PROD_002055,Health,63,997,2,5341,13,9,59,6903,Medium,Heavy,Special Handling
PROD_002073,Electronics,43,981,5,28622,100,18,32,57600,Large,Heavy,Special Handling
PROD_002098,Office,25,571,1,21998,60,22,79,104280,Large,Heavy,Special Handling
PROD_002143,Books,67,861,5,12855,24,6,58,8352,Medium,Heavy,Special Handling
PROD_002148,Home_appliances,66,295,1,13709,15,5,42,3150,Medium,Heavy,Special Handling
PROD_002173,Toys,45,482,2,11122,30,22,41,27060,Large,Heavy,Special Handling
PROD_002204,Sports,23,650,5,24072,27,17,41,18819,Large,Heavy,Special Handling
PROD_002221,Books,51,651,3,10921,42,36,11,16632,Large,Heavy,Special Handling
PROD_002277,Furniture,46,959,3,4611,75,15,27,30375,Large,Heavy,Standard
PROD_002288,Garden,34,519,1,23216,77,36,78,216216,Large,Heavy,Special Handling
PROD_002290,Computers,60,829,2,18141,80,11,18,15840,Large,Heavy,Special Handling
PROD_002309,Toys,56,487,4,2317,77,19,28,40964,Large,Heavy,Standard
PROD_002343,Books,23,354,6,9904,54,29,35,54810,Large,Heavy,Special Handling
PROD_002344,Office,35,974,2,25574,79,41,29,93931,Large,Heavy,Special Handling
PROD_002367,Music,54,279,2,764,83,15,56,69720,Large,Medium,Standard
PROD_002378,Food,60,439,4,20262,58,14,30,24360,Large,Heavy,Special Handling
PROD_002381,Office,22,857,6,25999,17,16,59,16048,Large,Heavy,Special Handling
PROD_002396,Electronics,70,284,5,22102,80,9,55,39600,Large,Heavy,Special Handling
PROD_002409,Music,28,704,6,1633,75,25,12,22500,Large,Medium,Standard
PROD_002417,Furniture,38,899,3,19723,58,30,58,100920,Large,Heavy,Special Handling
PROD_002432,Beauty,65,985,1,3147,20,21,72,30240,Large,Heavy,Standard
PROD_002445,Furniture,55,831,4,14821,24,14,59,19824,Large,Heavy,Special Handling
PROD_002484,Toys,34,853,6,5957,45,15,24,16200,Large,Heavy,Special Handling
PROD_002505,Office,26,271,5,23710,66,9,78,46332,Large,Heavy,Special Handling
PROD_002511,Food,27,374,1,6410,37,23,13,11063,Large,Heavy,Special Handling
PROD_002526,Computers,52,683,6,24800,60,23,22,30360,Large,Heavy,Special Handling
PROD_002536,Electronics,47,726,4,12318,58,44,35,89320,Large,Heavy,Special Handling
PROD_002547,Office,33,290,2,24215,99,12,77,91476,Large,Heavy,Special Handling
PROD_002561,Home_appliances,70,116,6,26177,95,23,69,150765,Large,Heavy,Special Handling
PROD_002566,Computers,40,417,4,2761,63,50,70,220500,Large,Heavy,Standard
PROD_002597,Garden,35,901,6,1752,37,14,54,27972,Large,Medium,Standard
PROD_002609,Books,36,157,4,16825,69,50,17,58650,Large,Heavy,Special Handling
PROD_002685,Toys,25,916,2,28020,15,31,63,29295,Large,Heavy,Special Handling
PROD_002691,Automotive,22,948,5,12289,77,18,14,19404,Large,Heavy,Special Handling
PROD_002696,Fashion,20,426,6,24912,91,47,66,282282,Large,Heavy,Special Handling
PROD_002709,Books,56,737,6,1316,93,29,49,132153,Large,Medium,Standard
PROD_002730,Electronics,55,161,6,18583,92,37,67,228068,Large,Heavy,Special Handling
PROD_002732,Fashion,47,137,3,5752,58,10,43,24940,Large,Heavy,Special Handling
PROD_002767,Food,64,855,5,21217,56,17,19,18088,Large,Heavy,Special Handling
PROD_002774,Fashion,60,900,5,22916,28,32,22,19712,Large,Heavy,Special Handling
PROD_002782,Food,63,564,1,9293,35,42,12,17640,Large,Heavy,Special Handling
PROD_002802,Books,21,192,5,22289,35,18,51,32130,Large,Heavy,Special Handling
PROD_002830,Garden,61,189,4,5419,13,20,50,13000,Large,Heavy,Special Handling
PROD_002831,Furniture,57,489,3,27578,64,21,11,14784,Large,Heavy,Special Handling
PROD_002840,Fashion,60,818,3,20199,29,20,45,26100,Large,Heavy,Special Handling
PROD_002860,Books,33,858,5,19944,91,16,46,66976,Large,Heavy,Special Handling
PROD_002892,Fashion,59,337,1,14817,79,24,44,83424,Large,Heavy,Special Handling
PROD_002895,Fashion,26,328,2,14694,17,47,42,33558,Large,Heavy,Special Handling
PROD_002899,Music,33,370,5,23809,22,47,25,25850,Large,Heavy,Special Handling
PROD_002920,Fashion,56,718,4,17781,43,22,51,48246,Large,Heavy,Special Handling
PROD_002987,Furniture,62,147,1,17266,18,17,37,11322,Large,Heavy,Special Handling
PROD_002995,Fashion,61,248,1,26632,34,19,17,10982,Large,Heavy,Special Handling
PROD_000026,Garden,35,704,2,29586,61,29,36,63684,Large,Heavy,Special Handling
PROD_000038,Beauty,41,485,3,14553,46,20,66,60720,Large,Heavy,Special Handling
PROD_000049,Music,60,629,6,9421,92,37,57,194028,Large,Heavy,Special Handling
PROD_000090,Electronics,61,995,1,2637,23,26,47,28106,Large,Heavy,Standard
PROD_000116,Home_appliances,53,479,3,14074,23,20,10,4600,Medium,Heavy,Special Handling
PROD_000135,Electronics,24,506,6,27258,29,31,11,9889,Medium,Heavy,Special Handling
PROD_000142,Garden,35,931,2,851,36,10,73,26280,Large,Medium,Standard
PROD_000167,Office,26,621,4,15786,60,13,77,60060,Large,Heavy,Special Handling
PROD_000224,Health,58,943,6,2748,84,19,51,81396,Large,Heavy,Standard
PROD_000240,Beauty,43,147,6,4843,80,16,40,51200,Large,Heavy,Standard
PROD_000243,Beauty,57,124,6,9446,90,21,34,64260,Large,Heavy,Special Handling
PROD_000248,Automotive,28,499,3,26605,18,33,37,21978,Large,Heavy,Special Handling
PROD_000254,Furniture,20,552,6,9668,54,43,20,46440,Large,Heavy,Special Handling
PROD_000260,Electronics,58,899,6,25943,36,22,62,49104,Large,Heavy,Special Handling
PROD_000267,Toys,70,341,2,1133,80,17,19,25840,Large,Medium,Standard
PROD_000283,Sports,21,481,3,16301,36,34,22,26928,Large,Heavy,Special Handling
PROD_000289,Toys,31,402,5,7530,24,43,60,61920,Large,Heavy,Special Handling
PROD_000290,Food,67,531,2,29170,63,21,71,93933,Large,Heavy,Special Handling
PROD_000308,Toys,42,559,2,24507,63,11,63,43659,Large,Heavy,Special Handling
PROD_000320,Computers,40,895,3,3568,66,22,18,26136,Large,Heavy,Standard
PROD_000331,Office,26,571,4,20942,34,26,21,18564,Large,Heavy,Special Handling
PROD_000353,Garden,60,979,2,9735,10,29,64,18560,Large,Heavy,Special Handling
PROD_000399,Garden,38,765,2,9447,74,50,52,192400,Large,Heavy,Special Handling
PROD_000402,Beauty,21,371,2,838,71,31,69,151869,Large,Medium,Standard
PROD_000409,Sports,41,284,2,28441,96,13,62,77376,Large,Heavy,Special Handling
PROD_000432,Computers,51,590,3,3229,36,10,36,12960,Large,Heavy,Standard
PROD_000436,Garden,30,810,1,16122,80,43,51,175440,Large,Heavy,Special Handling
PROD_000442,Food,24,938,3,28481,59,17,43,43129,Large,Heavy,Special Handling
PROD_000453,Home_appliances,46,728,5,8845,53,14,17,12614,Large,Heavy,Special Handling
PROD_000469,Electronics,44,144,3,18201,13,16,33,6864,Medium,Heavy,Special Handling
PROD_000487,Furniture,20,927,5,8483,75,38,61,173850,Large,Heavy,Special Handling
PROD_000489,Office,62,252,5,29293,31,28,78,67704,Large,Heavy,Special Handling
PROD_000501,Music,67,767,1,25983,88,44,73,282656,Large,Heavy,Special Handling
PROD_000502,Books,36,442,2,8889,88,31,55,150040,Large,Heavy,Special Handling
PROD_000511,Fashion,60,995,5,1200,45,5,36,8100,Medium,Medium,Standard
PROD_000545,Home_appliances,35,981,2,17676,56,28,54,84672,Large,Heavy,Special Handling
PROD_000559,Food,40,421,6,3306,60,50,29,87000,Large,Heavy,Standard
PROD_000573,Office,69,919,1,4736,74,38,59,165908,Large,Heavy,Standard
PROD_000574,Books,57,206,1,26650,26,48,26,32448,Large,Heavy,Special Handling
PROD_000578,Books,68,876,3,14894,43,45,44,85140,Large,Heavy,Special Handling
PROD_000593,Home_appliances,26,610,2,1469,46,39,77,138138,Large,Medium,Standard
PROD_000603,Home_appliances,57,500,4,453,69,22,32,48576,Large,Light,Standard
PROD_000606,Home_appliances,27,533,5,24183,13,40,75,39000,Large,Heavy,Special Handling
PROD_000622,Electronics,44,386,2,10263,51,46,68,159528,Large,Heavy,Special Handling
PROD_000627,Automotive,39,817,4,23868,37,12,79,35076,Large,Heavy,Special Handling
PROD_000650,Music,36,359,5,29125,81,26,46,96876,Large,Heavy,Special Handling
PROD_000654,Toys,41,919,1,15817,81,32,80,207360,Large,Heavy,Special Handling
PROD_000663,Electronics,35,299,2,17857,81,37,10,29970,Large,Heavy,Special Handling
PROD_000680,Electronics,27,968,5,5170,80,27,26,56160,Large,Heavy,Special Handling
PROD_000682,Automotive,61,971,2,24805,71,42,53,158046,Large,Heavy,Special Handling
PROD_000683,Food,30,707,1,11361,78,45,57,200070,Large,Heavy,Special Handling
PROD_000684,Computers,40,930,1,2633,64,18,66,76032,Large,Heavy,Standard
PROD_000763,Computers,60,771,4,6965,85,14,12,14280,Large,Heavy,Special Handling
PROD_000772,Music,33,681,4,13255,90,34,40,122400,Large,Heavy,Special Handling
PROD_000773,Food,52,589,2,10253,58,11,60,38280,Large,Heavy,Special Handling
PROD_000796,Furniture,70,906,1,28718,74,41,25,75850,Large,Heavy,Special Handling
PROD_000797,Music,26,934,5,26453,88,13,50,57200,Large,Heavy,Special Handling
PROD_000849,Garden,25,902,1,21963,17,10,51,8670,Medium,Heavy,Special Handling
PROD_000867,Automotive,36,719,5,18701,51,15,33,25245,Large,Heavy,Special Handling
PROD_000906,Books,36,694,4,240,13,48,79,49296,Large,Light,Standard
PROD_000949,Furniture,52,874,2,22117,73,26,63,119574,Large,Heavy,Special Handling
PROD_000978,Office,62,939,2,13996,82,6,33,16236,Large,Heavy,Special Handling
PROD_000986,Automotive,44,901,6,20068,28,12,10,3360,Medium,Heavy,Special Handling
PROD_000990,Health,23,423,3,20430,81,25,72,145800,Large,Heavy,Special Handling
PROD_001022,Office,63,732,2,1173,20,5,32,3200,Medium,Medium,Standard
PROD_001065,Toys,59,358,5,1091,50,19,23,21850,Large,Medium,Standard
PROD_001067,Sports,35,154,2,27526,66,48,32,101376,Large,Heavy,Special Handling
PROD_001092,Home_appliances,55,452,4,29971,12,24,30,8640,Medium,Heavy,Special Handling
PROD_001110,Beauty,32,433,4,15120,12,13,67,10452,Large,Heavy,Special Handling
PROD_001114,Toys,21,450,3,29478,93,20,59,109740,Large,Heavy,Special Handling
PROD_001132,Computers,58,189,1,6782,48,19,43,39216,Large,Heavy,Special Handling
PROD_001136,Music,28,218,1,5039,13,15,21,4095,Medium,Heavy,Special Handling
PROD_001141,Fashion,56,210,6,18965,85,7,75,44625,Large,Heavy,Special Handling
PROD_001214,Garden,53,909,5,9196,19,5,72,6840,Medium,Heavy,Special Handling
PROD_001257,Beauty,49,324,4,3410,85,38,57,184110,Large,Heavy,Standard
PROD_001260,Beauty,39,845,6,4821,22,28,72,44352,Large,Heavy,Standard
PROD_001264,Beauty,66,235,5,18322,37,45,14,23310,Large,Heavy,Special Handling
PROD_001273,Computers,66,100,2,17392,52,16,49,40768,Large,Heavy,Special Handling
PROD_001276,Sports,56,792,4,7566,86,43,42,155316,Large,Heavy,Special Handling
PROD_001286,Office,66,123,6,14595,36,14,62,31248,Large,Heavy,Special Handling
PROD_001288,Garden,50,626,3,20220,56,45,45,113400,Large,Heavy,Special Handling
PROD_001300,Home_appliances,35,146,5,28299,83,46,59,225262,Large,Heavy,Special Handling
PROD_001331,Books,57,950,3,2506,64,25,72,115200,Large,Heavy,Standard
PROD_001335,Sports,23,286,3,11803,84,37,73,226884,Large,Heavy,Special Handling
PROD_001340,Toys,21,452,2,3018,18,14,16,4032,Medium,Heavy,Standard
PROD_001397,Garden,43,332,2,26926,41,22,67,60434,Large,Heavy,Special Handling
PROD_001403,Electronics,65,928,2,3888,56,41,29,66584,Large,Heavy,Standard
PROD_001407,Food,22,1000,4,551,47,33,36,55836,Large,Medium,Standard
PROD_001410,Furniture,21,326,4,12715,62,27,61,102114,Large,Heavy,Special Handling
PROD_001446,Toys,63,554,5,6505,30,36,69,74520,Large,Heavy,Special Handling
PROD_001452,Toys,52,487,4,28345,85,23,37,72335,Large,Heavy,Special Handling
PROD_001463,Furniture,42,386,5,28506,14,35,77,37730,Large,Heavy,Special Handling
PROD_001464,Electronics,43,335,5,7175,35,39,57,77805,Large,Heavy,Special Handling
PROD_001506,Health,31,799,4,6931,30,6,25,4500,Medium,Heavy,Special Handling
PROD_001525,Computers,41,127,4,27974,62,43,56,149296,Large,Heavy,Special Handling
PROD_001528,Furniture,48,894,3,9931,67,33,73,161403,Large,Heavy,Special Handling
PROD_001539,Books,43,302,1,9374,57,12,35,23940,Large,Heavy,Special Handling
PROD_001542,Automotive,41,950,3,14358,33,12,64,25344,Large,Heavy,Special Handling
PROD_001564,Food,25,799,6,18111,70,33,48,110880,Large,Heavy,Special Handling
PROD_001582,Home_appliances,49,137,3,13570,23,21,65,31395,Large,Heavy,Special Handling
PROD_001598,Beauty,20,742,4,15800,56,12,38,25536,Large,Heavy,Special Handling
PROD_001610,Health,24,282,1,22966,76,10,59,44840,Large,Heavy,Special Handling
PROD_001613,Electronics,60,985,3,9033,77,23,50,88550,Large,Heavy,Special Handling
PROD_001650,Electronics,51,560,2,20931,50,43,56,120400,Large,Heavy,Special Handling
PROD_001655,Electronics,51,465,1,14007,69,22,77,116886,Large,Heavy,Special Handling
PROD_001734,Health,49,923,2,11393,45,16,65,46800,Large,Heavy,Special Handling
PROD_001749,Fashion,59,899,3,18202,45,27,45,54675,Large,Heavy,Special Handling
PROD_001759,Fashion,28,628,1,14562,18,38,39,26676,Large,Heavy,Special Handling
PROD_001764,Food,45,265,2,1864,65,26,43,72670,Large,Medium,Standard
PROD_001795,Electronics,67,579,6,2547,55,17,68,63580,Large,Heavy,Standard
PROD_001839,Health,33,469,3,25933,47,13,55,33605,Large,Heavy,Special Handling
PROD_001846,Health,55,460,6,28455,47,46,58,125396,Large,Heavy,Special Handling
PROD_001851,Books,28,469,6,29353,23,50,71,81650,Large,Heavy,Special Handling
PROD_001860,Furniture,66,209,5,7590,26,14,45,16380,Large,Heavy,Special Handling
PROD_001883,Furniture,29,276,1,18475,93,45,71,297135,Large,Heavy,Special Handling
PROD_001884,Fashion,30,871,1,17219,84,22,54,99792,Large,Heavy,Special Handling
PROD_001885,Home_appliances,35,710,6,23026,51,41,62,129642,Large,Heavy,Special Handling
PROD_001889,Electronics,70,544,1,29132,87,23,18,36018,Large,Heavy,Special Handling
PROD_001893,Garden,54,446,1,19357,53,41,22,47806,Large,Heavy,Special Handling
PROD_001901,Books,70,999,6,24746,58,33,42,80388,Large,Heavy,Special Handling
PROD_001907,Automotive,40,321,4,15589,16,9,30,4320,Medium,Heavy,Special Handling
PROD_001914,Toys,69,608,1,4719,56,29,71,115304,Large,Heavy,Standard
PROD_001919,Health,54,317,4,21509,87,7,36,21924,Large,Heavy,Special Handling
PROD_001928,Food,64,569,4,6209,20,27,71,38340,Large,Heavy,Special Handling
PROD_001960,Toys,24,563,5,28925,79,17,74,99382,Large,Heavy,Special Handling
PROD_001961,Furniture,65,191,6,8014,52,27,60,84240,Large,Heavy,Special Handling
PROD_001965,Automotive,59,867,5,3732,65,13,43,36335,Large,Heavy,Standard
PROD_001966,Music,47,717,3,20869,70,31,31,67270,Large,Heavy,Special Handling
PROD_001983,Electronics,57,755,5,20026,69,6,27,11178,Large,Heavy,Special Handling
PROD_001990,Furniture,26,284,4,13413,64,11,53,37312,Large,Heavy,Special Handling
PROD_002010,Sports,60,243,3,16958,64,46,70,206080,Large,Heavy,Special Handling
PROD_002151,Computers,31,161,5,12915,20,21,80,33600,Large,Heavy,Special Handling
PROD_002154,Computers,36,267,1,2120,92,9,46,38088,Large,Heavy,Standard
PROD_002164,Office,63,648,1,10469,10,22,39,8580,Medium,Heavy,Special Handling
PROD_002183,Electronics,48,100,1,18458,43,10,53,22790,Large,Heavy,Special Handling
PROD_002201,Sports,36,616,1,20199,52,49,42,107016,Large,Heavy,Special Handling
PROD_002205,Sports,61,999,1,6842,56,48,18,48384,Large,Heavy,Special Handling
PROD_002208,Books,48,388,6,3577,50,45,25,56250,Large,Heavy,Standard
PROD_002260,Food,62,522,2,21770,18,40,52,37440,Large,Heavy,Special Handling
PROD_002264,Furniture,31,619,1,21400,41,15,63,38745,Large,Heavy,Special Handling
PROD_002272,Home_appliances,64,978,4,10905,29,23,47,31349,Large,Heavy,Special Handling
PROD_002341,Food,67,314,1,28263,84,19,43,68628,Large,Heavy,Special Handling
PROD_002342,Books,40,819,1,5915,72,25,75,135000,Large,Heavy,Special Handling
PROD_002359,Toys,54,642,2,2902,43,5,16,3440,Medium,Heavy,Standard
PROD_002402,Electronics,35,937,6,24689,31,28,15,13020,Large,Heavy,Special Handling
PROD_002416,Office,37,642,4,10898,96,36,36,124416,Large,Heavy,Special Handling
PROD_002424,Furniture,43,235,6,14208,63,40,47,118440,Large,Heavy,Special Handling
PROD_002425,Food,23,322,6,24366,22,32,35,24640,Large,Heavy,Special Handling
PROD_002437,Automotive,44,196,1,21835,35,48,42,70560,Large,Heavy,Special Handling
PROD_002452,Computers,46,308,1,17454,51,28,61,87108,Large,Heavy,Special Handling
PROD_002486,Food,67,544,1,15381,80,47,11,41360,Large,Heavy,Special Handling
PROD_002492,Food,51,916,3,9579,21,13,34,9282,Medium,Heavy,Special Handling
PROD_002501,Sports,37,526,1,13099,45,48,58,125280,Large,Heavy,Special Handling
PROD_002504,Office,63,622,1,179,23,22,77,38962,Large,Light,Standard
PROD_002507,Furniture,69,909,3,18247,95,46,25,109250,Large,Heavy,Special Handling
PROD_002523,Books,63,462,4,23543,25,31,60,46500,Large,Heavy,Special Handling
PROD_002528,Sports,70,233,2,27855,38,6,70,15960,Large,Heavy,Special Handling
PROD_002532,Fashion,52,863,1,22638,51,37,35,66045,Large,Heavy,Special Handling
PROD_002555,Automotive,28,237,3,4299,56,36,71,143136,Large,Heavy,Standard
PROD_002564,Computers,44,690,6,23767,41,48,32,62976,Large,Heavy,Special Handling
PROD_002567,Automotive,38,521,6,14685,92,33,77,233772,Large,Heavy,Special Handling
PROD_002595,Music,62,379,4,5066,21,34,25,17850,Large,Heavy,Special Handling
PROD_002642,Automotive,24,453,1,6041,37,36,47,62604,Large,Heavy,Special Handling
PROD_002676,Books,42,251,4,17034,30,27,47,38070,Large,Heavy,Special Handling
